ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1785567884,531988586674204,279477079527036,12114566,12507945,118982617
1785567886,532011430774608,279478546684492,12114566,12507945,118982617
1785567888,532038529252920,279479941289856,12114566,12507945,118982617
1785567890,532067499703376,279481199266632,12114566,12507945,118982617
1785567892,532090943598932,279482308476308,12114566,12507945,118982617
1785567894,532113313842944,279483297221188,12114566,12507945,118982617
1785567896,532134063651360,279484169300308,12114566,12507945,118982617
1785567898,532156083315472,279484940134368,12114566,12507945,118982617
1785567900,532178069758300,279485598206964,12114566,12507945,118982617
1785567902,532200263691716,279486121941548,12114566,12507945,118982617
1785567904,532222281468084,279486512728008,12114566,12507945,118982617
1785567906,532242990755232,279486621932564,12114566,12507945,118982617
1785567908,532263287033096,279486715105792,12114566,12507945,118982617
1785567910,532283848592748,279486808787564,12114566,12507945,118982617
1785567912,532304043425620,279486900553864,12114566,12507945,118982617
1785567914,532326399300160,279487001329980,12114566,12507945,118982617
1785567916,532349558017048,279487105614792,12114566,12507945,118982617
1785567918,532371754242712,279487200175300,12114566,12507945,118982617
1785567920,532392771779196,279487286540460,12114566,12507945,118982617
1785567922,532414286681488,279487374974044,12114566,12507945,118982617
