ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1785568172,535398017191492,282437395822772,12368432,12724117,122384434
1785568174,535422158529792,282466625083288,12368443,12724123,122384468
1785568176,535445847862492,282489953427668,12368444,12724135,122384473
1785568178,535468082612752,282513404491904,12368464,12724140,122384536
1785568180,535492162594844,282535429816692,12368464,12724140,122384536
1785568182,535515108751124,282559564483356,12368465,12724140,122384537
1785568184,535539062691000,282581935681844,12368465,12724140,122384537
1785568186,535561680615140,282605973160860,12368465,12724140,122384537
1785568188,535583516141520,282627716050628,12368465,12724140,122384537
1785568190,535605613284920,282650139103576,12368465,12724140,122384537
1785568192,535627294677044,282671954541492,12368465,12724140,122384537
1785568194,535649085614572,282693100739856,12368465,12724140,122384537
1785568196,535672125693624,282715252015680,12368465,12724140,122384537
1785568198,535696367134556,282739043663168,12368465,12724140,122384537
1785568200,535718619512084,282763237344560,12368465,12724140,122384537
1785568202,535740342366584,282784425851868,12368465,12724140,122384537
1785568204,535762082881976,282806092467412,12368465,12724140,122384537
1785568206,535783816840688,282827566624464,12368465,12724140,122384537
1785568208,535804453754516,282849333555804,12368465,12724140,122384537
1785568210,535825532808464,282869327928432,12368465,12724140,122384537
1785568212,535846219051700,282890738572244,12368465,12724140,122384537
1785568214,535866563172240,282911568744124,12368465,12724140,122384537
1785568216,535888299482140,282931967073792,12368465,12724140,122384537
1785568218,535909377518596,282953866746424,12368465,12724140,122384537
1785568220,535931683466480,282974992497576,12368465,12724140,122384537
1785568222,535954849907924,282997020135748,12368465,12724140,122384537
1785568224,535978359571812,283020925977916,12368465,12724140,122384537
1785568226,535999745276824,283044064623516,12368465,12724140,122384537
1785568228,536021770610884,283065412062440,12368465,12724140,122384537
1785568230,536043842982596,283087812742764,12368465,12724140,122384537
1785568232,536065011182440,283109021431680,12368465,12724140,122384537
