ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1786142359,72366350118568,49948605576744,9643427,9519573,232825211
1786142361,72401808696868,49958897471888,9643427,9520307,232825211
1786142363,72437763192500,49969421078492,9643427,9520325,232825211
1786142365,72473341957156,49979990415712,9643427,9520664,232825211
1786142367,72508882420504,49990719104692,9643427,9520664,232825211
1786142369,72544163288768,50001667636272,9643427,9520710,232825211
1786142371,72579616290932,50012572571572,9643427,9520729,232825211
1786142373,72616339307832,50023396704136,9643427,9520733,232825211
1786142375,72651205378432,50034463111860,9643427,9520749,232825211
1786142377,72686197876704,50045496784516,9643427,9520758,232825211
1786142379,72721147500672,50056521811960,9643427,9520758,232825211
1786142381,72757414029776,50067428960376,9643427,9521044,232825211
1786142383,72793131535800,50078306489004,9643427,9521044,232825211
1786142385,72829723008244,50089196423884,9643427,9521307,232825211
1786142387,72866055700776,50100250824812,9643427,9521319,232825211
1786142389,72902346082380,50111328161600,9643427,9521335,232825211
1786142391,72938655579712,50122495716492,9643427,9521434,232825211
1786142393,72974996299092,50133965533788,9643427,9521434,232825211
1786142395,73012590530460,50145087756180,9643427,9521437,232825211
1786142397,73048403365052,50156375256720,9643427,9521437,232825211
1786142399,73083486051232,50167832760808,9643427,9521437,232825211
1786142401,73120691019436,50179027405784,9643427,9521437,232825211
1786142403,73159151903976,50189996457828,9643427,9521505,232825211
1786142405,73197713511636,50200990501612,9643427,9521685,232825211
1786142407,73236179343552,50211947390752,9643427,9521699,232825211
1786142409,73274536397440,50222480605228,9643427,9521765,232825211
1786142411,73313720827612,50233359005940,9643427,9521788,232825211
1786142413,73353105265020,50244227623972,9643427,9521839,232825211
1786142415,73390656802408,50255761277664,9643427,9521839,232825211
1786142417,73428988073512,50267075699688,9643427,9522186,232825211
1786142419,73465656776200,50278848359200,9643427,9522186,232825211
1786142421,73503152669000,50290598411336,9643427,9522186,232825211
1786142423,73542623169992,50301692080752,9643427,9522189,232825211
1786142425,73582702874700,50311842167716,9643427,9522780,232825211
1786142427,73620748925928,50323424989120,9643427,9522784,232825211
1786142429,73657366675100,50335373037708,9643427,9522784,232825211
1786142431,73694704076368,50347110858652,9643427,9522784,232825211
1786142433,73731682109788,50358501837368,9643427,9524320,232825211
1786142435,73768779189740,50369798218060,9643427,9524983,232825211
1786142437,73804733739580,50381843391728,9643427,9524983,232825211
1786142439,73841440089308,50393660405556,9643427,9526398,232825211
1786142441,73876821606084,50405881645156,9643427,9526421,232825211
1786142443,73912747190604,50418056181588,9643427,9526421,232825211
1786142445,73948615463376,50429713409968,9643427,9526421,232825211
1786142447,73984511257556,50441157447596,9643427,9526485,232825211
1786142449,74020611908076,50452218232380,9643427,9527582,232825211
1786142451,74056300569124,50462981251244,9643427,9527883,232825211
1786142453,74091087757232,50473681043612,9643427,9527891,232825211
1786142455,74126448694564,50483884158116,9643427,9528324,232825211
1786142457,74160358572452,50493998375112,9643427,9528324,232825211
1786142459,74194561673376,50503775538992,9643427,9528567,232825211
1786142461,74229981058292,50512936192980,9643427,9528624,232825211
1786142463,74264494918628,50521684041624,9643427,9528624,232825211
1786142465,74298830051040,50530009652952,9643427,9529489,232825211
1786142467,74332270715812,50537728170316,9643427,9529489,232825211
1786142470,74365805042760,50544898600428,9643427,9529489,232825211
1786142472,74396947988404,50551505700564,9643427,9529489,232825211
1786142474,74428611863360,50557408106056,9643427,9529489,232825211
1786142476,74458161349252,50562855137212,9643427,9529489,232825211
1786142478,74488056133092,50567463999624,9643427,9529489,232825211
1786142480,74518195179872,50572666935004,9643427,9529489,232825211
1786142482,74548783736932,50578264476212,9643427,9529489,232825211
1786142484,74579032034048,50583098091776,9643427,9529489,232825211
1786142486,74608983198948,50587728062012,9643427,9529489,232825211
1786142488,74638208227052,50592063529320,9643427,9529489,232825211
1786142490,74664871170336,50595202327076,9643427,9529489,232825211
1786142492,74692056120956,50597616367812,9643427,9529489,232825211
1786142494,74718704275232,50598924152072,9643427,9529489,232825211
1786142496,74745280006636,50599945217512,9643427,9529489,232825211
1786142498,74773588402444,50600499599824,9643427,9529489,232825211
1786142500,74805828350640,50600632122252,9643427,9529489,232825211
1786142502,74835306188968,50600753280672,9643427,9529489,232825211
1786142504,74860491858568,50600856764044,9643427,9529489,232825211
