ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1785564322,513701036673264,270502586363244,10997187,10658018,106627982
1785564324,513736601465628,270538973322988,11002563,10658088,106658864
1785564326,513772125103372,270574554246520,11008468,10658113,106697237
1785564328,513809124517476,270609853455944,11014293,10658196,106738381
1785564330,513846073714728,270646906886412,11020880,10658333,106776009
1785564332,513883243463936,270684228853348,11027091,10658375,106811776
1785564334,513920246093236,270721607731060,11033888,10658449,106850487
1785564336,513957542503744,270758551579432,11041093,10658847,106895055
1785564338,513994009978688,270796062603536,11048104,10658901,106934746
1785564340,514030462512264,270831803521324,11053023,10658927,106969210
1785564342,514066092829356,270868647724236,11060172,10658953,107017073
1785564344,514102314478312,270903614809128,11065195,10658988,107055941
1785564346,514138798846908,270940397757372,11071947,10659032,107102146
1785564348,514174952594856,270976429479792,11078048,10659060,107142358
1785564350,514211320166424,271012512069004,11083398,10659105,107181203
1785564352,514247234774072,271048609395132,11088415,10659128,107213313
1785564354,514283157158616,271085172984304,11094363,10659146,107255447
1785564356,514317652900352,271120295719932,11098929,10659165,107287691
1785564358,514353641205968,271155460119552,11104529,10659204,107330339
1785564360,514389971916484,271191404386144,11109744,10659328,107363467
1785564362,514426499994168,271228009668244,11115546,10659619,107398311
1785564364,514464244187456,271264423361052,11121627,10659661,107436829
1785564366,514505935603364,271302813474084,11130065,10659851,107479401
1785564368,514545780651640,271343877205480,11142049,10660180,107526686
1785564371,514580948145160,271381816335168,11150136,10660225,107568462
1785564373,514616071777364,271417172528948,11154837,10660294,107596610
1785564375,514650572932264,271451734953372,11159543,10660305,107633718
1785564377,514686504539048,271486038869072,11164791,10660320,107670235
1785564379,514721070160548,271522054270688,11170919,10660434,107710618
1785564381,514757072318216,271557336907640,11176740,10660748,107757445
1785564383,514791938683416,271593693186108,11182271,10660805,107790530
1785564385,514827813530200,271628984816236,11187108,10660845,107821681
1785564387,514863158513484,271664470641672,11192893,10660977,107858247
1785564389,514897808455676,271699700281068,11197588,10661017,107889979
1785564391,514933548154972,271734403937500,11203039,10661075,107930920
1785564393,514970484542628,271770212302436,11209353,10661156,107969499
1785564395,515008160678432,271807157868976,11215406,10661412,108003664
1785564397,515043136030164,271844421423772,11222091,10661449,108037692
1785564399,515078605872156,271879173765972,11227373,10661490,108075699
1785564401,515113486411296,271914036205372,11232633,10661522,108107332
1785564403,515149485765612,271949803288276,11238230,10661711,108142304
1785564405,515183509422084,271985669469184,11243761,10661780,108179693
1785564407,515218804286004,272019674749024,11248890,10661822,108217230
1785564409,515253629386084,272054495169168,11253506,10661838,108248106
1785564411,515288048716800,272089460877928,11258980,10661846,108290734
1785564413,515323841397452,272124136091016,11263665,10661900,108322148
1785564415,515358684324192,272159270797132,11269143,10661990,108351502
1785564417,515394599752268,272194657942960,11274183,10662129,108382852
1785564419,515431361440564,272229846055932,11280500,10662244,108419294
1785564421,515467972510960,272267387019872,11287318,10662498,108451243
1785564423,515501934905524,272302369721104,11292409,10662770,108479130
1785564425,515537217969156,272336554891992,11296995,10662943,108507549
1785564427,515571364675988,272372276107468,11302558,10662965,108537324
1785564429,515605724512712,272405394209944,11306990,10663011,108572448
1785564431,515638708004256,272439845390392,11312224,10663023,108601524
1785564433,515672310767116,272472842941028,11317107,10663077,108641975
1785564435,515706126913020,272506790186476,11322593,10663153,108678982
1785564437,515740882829672,272539948385808,11327573,10663197,108715706
1785564439,515775457044440,272574942481972,11334049,10663248,108754809
1785564441,515808811697328,272608240134464,11339206,10663264,108789915
1785564443,515842095094084,272641771520468,11343507,10663279,108817372
1785564445,515874791686972,272674941548704,11348345,10663495,108848464
1785564447,515906484760200,272706628585516,11352175,10663544,108878450
1785564449,515939260323584,272739283738228,11356548,10663561,108903644
1785564451,515970970632628,272770729014552,11360683,10663572,108938697
1785564453,516002590513836,272802238339364,11365810,10663633,108973199
1785564455,516034085928904,272833956052984,11369862,10663633,108997798
1785564457,516065920783080,272866314170272,11375659,10663790,109038210
1785564459,516099698621804,272899287932568,11381937,10663965,109105572
1785564461,516133448888232,272932819121848,11389134,10663996,109177624
1785564463,516164414872572,272965207293236,11395068,10664002,109231879
1785564465,516196884275312,272996997802108,11399993,10664011,109301985
1785564467,516228431581968,273028564122556,11406429,10664024,109358185
1785564469,516261097468108,273060324633380,11413228,10664112,109429086
1785564471,516292079521136,273093312152824,11420718,10664114,109486320
1785564473,516324989284736,273124055732420,11426028,10664119,109533366
1785564475,516353172494968,273154283371688,11431254,10664211,109583540
1785564477,516379504152032,273179645199256,11432608,10664211,109597068
1785564479,516402678736880,273203859087020,11432611,10664211,109597076
1785564481,516427861052376,273226919791348,11432622,10664211,109597112
1785564483,516451564483740,273251474695108,11432622,10664211,109597112
1785564485,516475332480424,273274779622544,11432622,10664211,109597112
1785564487,516498631746516,273298361992792,11432622,10664211,109597112
1785564489,516520229256032,273320985239016,11432622,10664211,109597112
1785564491,516541981036040,273342277352908,11432622,10664211,109597112
1785564493,516564456086112,273364561571224,11432622,10664211,109597112
1785564495,516587145067096,273387385098032,11432622,10664211,109597112
1785564497,516611110110284,273410066160148,11432622,10664211,109597112
1785564499,516636334117616,273433590709740,11432622,10664211,109597112
1785564501,516658675498960,273458294892812,11432622,10664211,109597112
1785564503,516679730203356,273479928419360,11432622,10664211,109597112
1785564505,516701509821520,273501573735880,11432622,10664211,109597112
1785564507,516722690968152,273523014250932,11432622,10664211,109597112
