#size	rtt
1	109.945500
1	104.506000
1	98.121000
1	99.348500
1	101.084000
1	96.823000
1	95.100000
1	94.244500
1	89.648000
1	91.135000
1	21.375500
1	21.010000
1	21.362500
1	21.528500
1	20.827500
1	21.089000
1	20.803000
1	21.798500
1	20.605500
1	21.638500
1	20.453000
1	21.417000
1	20.022000
1	20.017000
1	20.997000
1	20.566000
1	19.883000
1	21.032000
1	20.586500
1	20.107500
1	22.191000
1	21.534500
1	21.533500
1	21.775000
1	21.177000
1	21.231000
1	22.111000
1	21.325000
1	21.663000
1	27.132500
1	20.763000
1	20.430000
1	21.310000
1	20.420000
1	20.795000
1	20.191500
1	20.360500
1	19.896000
1	20.752000
1	20.949500
1	20.026500
1	19.771500
1	20.596500
1	19.819500
1	20.483500
1	20.962000
1	20.683500
1	20.461000
1	20.058500
1	20.523500
1	20.673500
1	19.750500
1	20.022500
1	21.111500
1	20.511500
1	20.262500
1	21.097000
1	20.123500
1	21.890500
1	20.696000
1	19.892500
1	19.872500
1	20.482000
1	21.168000
1	20.385500
1	20.116500
1	20.701500
1	21.680000
1	21.221500
1	21.626500
1	22.461500
1	21.221500
1	20.723500
1	26.330500
1	21.527500
1	21.112000
1	20.995000
1	20.571500
1	21.488000
1	20.996000
1	21.916500
1	21.968500
1	20.535500
1	21.879500
1	20.749500
1	21.045000
1	22.688000
1	21.462500
1	21.664500
1	21.567000
1	21.153000
1	20.963000
1	21.790500
1	21.133000
1	21.465000
1	20.289500
1	21.393000
1	21.369000
1	22.538000
1	22.733000
1	20.980000
1	21.217500
1	21.364500
1	21.465500
1	21.463000
1	21.251500
1	21.439000
1	21.873500
1	21.582000
1	21.330000
1	20.710000
1	20.931500
1	19.649500
1	20.286000
1	20.972500
1	21.122000
1	21.358500
1	20.328500
1	20.099000
1	20.534000
1	19.973500
1	20.415500
1	20.095000
1	20.934000
1	20.081500
1	21.558500
1	20.936500
1	20.038000
1	20.904500
1	20.313500
1	22.292500
1	20.814000
1	19.962500
1	20.643500
1	21.542000
1	20.539000
1	20.144500
1	20.876500
1	21.350500
1	20.718000
1	22.771500
1	20.527500
1	20.802500
1	21.092000
1	19.557000
1	20.736500
1	20.701000
1	20.577000
1	20.098500
1	21.192000
1	20.235500
1	20.365500
1	20.687500
1	20.626000
1	20.782500
1	20.016500
1	20.048000
1	19.626000
1	22.931500
1	20.507000
1	20.595500
1	20.496000
1	21.926000
1	20.526000
1	19.829000
1	19.852500
1	22.840000
1	19.720000
1	20.578500
1	20.201500
1	21.635500
1	20.517500
1	21.446000
1	21.822000
1	21.892000
1	20.716500
1	22.358000
1	20.350000
1	20.151500
1	21.768500
1	22.085500
1	20.899500
1	21.195000
1	23.995000
1	21.928000
1	21.830000
1	21.173000
1	19.948000
1	21.126500
1	21.827000
1	21.500500
1	21.159500
1	21.181500
1	21.300500
1	21.861500
1	22.045000
1	21.244500
1	21.723000
1	21.402000
1	21.274000
1	21.174500
1	22.578500
1	20.971000
1	21.229500
1	20.825000
1	21.696500
1	22.109500
1	21.971000
1	22.171000
1	21.796500
1	21.994500
1	20.973000
1	22.128000
1	21.980500
1	20.352000
1	21.000000
1	19.838500
1	20.088500
1	19.587000
1	20.945500
1	20.575000
1	20.547500
1	21.218000
1	20.307000
1	20.452500
1	20.789000
1	19.989500
1	21.556000
1	20.002500
1	20.846000
1	21.491000
1	21.758500
1	20.723000
1	20.651000
1	20.650000
1	21.731000
1	19.837000
1	19.865000
1	20.972000
1	20.042000
1	19.778500
1	20.489500
1	20.669000
1	22.828500
1	22.505000
1	19.997000
1	21.049000
1	20.341000
1	20.464500
1	20.595000
1	21.063500
1	20.594000
1	20.337000
1	20.547000
1	20.949000
1	20.791500
1	20.849000
1	21.230000
1	20.471500
1	21.326500
1	19.722000
1	20.368000
1	19.864000
1	20.811500
1	20.708000
1	20.671000
1	20.337000
1	21.124000
1	21.562000
1	21.643500
1	20.879500
1	19.986000
1	20.525000
1	20.149000
1	20.653000
1	20.267000
1	21.044500
1	20.873000
1	20.139500
1	19.730000
1	20.647000
1	19.825500
1	19.585500
1	20.609500
1	20.671000
1	20.083500
1	20.174500
1	20.163000
1	19.852000
1	19.743000
1	20.890500
1	20.696000
1	20.694500
1	21.171500
1	22.109000
1	21.558000
1	21.606500
1	21.340500
1	21.036000
1	19.920000
1	20.935000
1	21.112500
1	20.840500
1	21.913500
1	21.472000
1	21.756500
1	21.201000
1	22.140000
1	22.295000
1	21.886000
1	22.428500
1	21.900000
1	21.698500
1	21.843500
1	21.102500
1	21.112000
1	20.898000
1	22.878500
1	19.968500
1	21.615500
1	21.021000
1	20.749500
1	20.945500
1	21.575500
1	21.018500
1	20.714000
1	20.891500
1	20.932000
1	21.756000
1	25.497500
1	21.439500
1	21.605000
1	22.857000
1	21.783000
1	21.989000
1	21.111500
1	20.766500
1	21.186500
1	23.439500
1	21.640000
1	21.415000
1	22.204500
1	21.928500
1	21.461500
1	20.443500
1	21.707000
1	21.007000
1	21.120000
1	21.605500
1	21.174500
1	21.991000
1	21.191500
1	20.775000
1	21.341500
1	20.587000
1	20.372000
1	20.813000
1	21.282500
1	21.719500
1	21.263500
1	20.855000
1	21.736500
1	21.173000
1	21.296000
1	20.522000
1	21.205500
1	22.748000
1	21.062000
1	21.504500
1	21.082000
1	21.250000
1	22.096000
1	23.510000
1	20.891500
1	22.206000
1	20.214500
1	20.287000
1	22.010000
1	21.607500
1	21.054000
1	21.963500
1	21.327000
1	20.969500
1	21.356500
1	20.928000
1	21.678500
1	21.922000
1	21.210000
1	21.357500
1	20.755500
1	21.160500
1	21.010500
1	21.280000
1	21.062000
1	22.116000
1	21.553500
1	21.785500
1	22.490000
1	21.827000
1	20.917000
1	20.868000
1	20.889500
1	21.876500
1	21.968000
1	21.666500
1	20.973500
1	21.652000
1	22.420500
1	21.642000
1	21.137000
1	21.263000
1	20.551500
1	21.843500
1	22.083000
1	24.205000
1	21.463500
1	21.361500
1	23.581500
1	21.678000
1	20.973000
1	21.945000
1	21.878500
1	22.576000
1	21.950000
1	21.712000
1	21.977500
1	21.818000
1	21.049500
1	21.089000
1	21.173000
1	21.417000
1	21.245000
1	20.943500
1	20.869500
1	21.848500
1	20.631500
1	20.702000
1	21.297500
1	20.662000
1	20.709000
1	20.210500
1	20.655000
1	20.465000
1	21.135000
1	20.314000
1	20.478500
1	21.059000
1	20.975000
1	21.528500
1	20.512500
1	21.165000
1	20.248500
1	21.477500
1	21.528000
1	20.265500
1	20.060500
1	19.560000
1	20.049000
1	19.402500
1	20.373000
1	20.570500
1	21.130000
1	20.133000
1	20.386000
1	20.235500
1	20.835000
1	20.731000
1	20.801000
1	21.437500
1	20.094500
1	20.073500
1	20.389000
1	20.708000
1	20.552500
1	20.614500
1	20.802500
1	21.035500
1	20.866500
1	20.067500
1	20.915500
1	21.014500
1	20.303000
1	20.419000
1	19.974500
1	20.385500
1	20.556000
1	20.762000
1	19.695000
1	21.087000
1	20.137000
1	20.430500
1	20.363000
1	20.051500
1	20.861000
1	20.242500
1	20.339500
1	20.270500
1	20.559500
1	21.041000
1	20.694000
1	23.474000
1	20.877000
1	20.387500
1	21.473500
1	20.819500
1	20.216500
1	20.517000
1	21.065000
1	20.662500
1	20.711500
1	20.415000
1	20.248500
1	21.817500
1	20.899500
1	20.892500
1	20.587500
1	19.345500
1	22.116000
1	20.892000
1	20.755500
1	20.491500
1	20.870000
1	20.093000
1	20.179500
1	20.288500
1	20.321500
1	19.673000
1	20.163000
1	19.960000
1	22.108000
1	20.911000
1	20.024000
1	19.893500
1	20.674500
1	20.076000
1	20.212000
1	19.515000
1	20.219500
1	20.436000
1	20.176000
1	20.337000
1	20.723000
1	21.051000
1	20.339000
1	21.544500
1	20.422500
1	20.338500
1	21.796500
1	20.631000
1	20.963500
1	21.300500
1	19.934500
1	19.558000
1	21.402500
1	19.933000
1	20.682000
1	20.712500
1	21.888000
1	20.882500
1	20.023500
1	20.324000
1	19.909000
1	20.673000
1	20.227500
1	21.474000
1	19.900000
1	20.780000
1	19.858500
1	20.747500
1	21.395000
1	20.543500
1	20.430500
1	20.188000
1	20.623500
1	20.304500
1	19.883000
1	20.310000
1	20.746500
1	20.967500
1	20.479500
1	20.014500
1	20.347000
1	20.262500
1	20.682500
1	20.878000
1	22.136000
1	21.147500
1	20.420000
1	20.818000
1	20.904000
1	20.566000
1	19.988000
1	20.104500
1	20.311000
1	21.501000
1	20.469500
1	20.033000
1	20.222500
1	19.961500
1	20.505000
1	21.019500
1	20.259500
1	22.374000
1	20.115500
1	19.527500
1	21.279500
1	21.262000
1	21.018500
1	20.764000
1	20.055000
1	19.495500
1	20.714500
1	20.496500
1	21.703500
1	21.323500
1	21.746000
1	19.796500
1	20.681500
1	20.863000
1	20.101000
1	20.631500
1	20.092000
1	20.461000
1	21.451000
1	20.157000
1	20.535500
1	21.137500
1	20.126500
1	21.367500
1	20.655000
1	21.173500
1	20.564000
1	20.402500
1	20.812000
1	20.954000
1	19.807500
1	20.482500
1	20.626500
1	20.631000
1	20.194000
1	20.264000
1	20.649000
1	20.425000
1	19.345500
1	20.595500
1	20.646000
1	20.556000
1	20.315500
1	20.839000
1	19.985500
1	20.911000
1	20.800500
1	20.448500
1	21.407000
1	21.472500
1	19.666000
1	19.731000
1	20.085000
1	19.980000
1	20.203000
1	20.214500
1	19.989500
1	19.617500
1	20.165500
1	21.191000
1	21.076000
1	20.291500
1	19.280500
1	20.314500
1	19.825000
1	22.384500
1	22.274500
1	20.145000
1	19.949500
1	21.448000
1	20.176000
1	20.216500
1	20.850000
1	20.787500
1	21.820000
1	21.078000
1	20.241500
1	20.284500
1	20.975000
1	20.414000
1	20.642000
1	20.522500
1	20.204000
1	20.165500
1	20.513000
1	20.475500
1	20.383500
1	19.451500
1	19.608500
1	19.153000
1	20.481500
1	20.363000
1	19.578500
1	20.993500
1	21.154500
1	20.456500
1	20.571500
1	20.543500
1	22.038500
1	20.278500
1	20.490000
1	19.745000
1	19.924500
1	19.950500
1	19.844000
1	21.266500
1	22.188000
1	20.483500
1	20.397000
1	19.993000
1	19.428500
1	21.684000
1	20.717500
1	20.237000
1	19.926500
1	20.670500
1	19.954500
1	22.032500
1	20.712500
1	19.999500
1	20.796000
1	20.960500
1	19.700500
1	21.474000
1	20.704500
1	20.071500
1	19.853000
1	20.398000
1	20.550500
1	20.970000
1	21.220000
1	20.867000
1	20.288000
1	20.178000
1	20.237000
1	20.298500
1	19.795500
1	19.659000
1	20.723000
1	20.383500
1	20.046000
1	19.999500
1	20.213500
1	20.157000
1	19.948000
1	20.355500
1	19.629000
1	20.936000
1	20.641500
1	20.191500
1	21.659000
1	22.822500
1	21.251500
1	20.725000
1	21.308500
1	20.204500
1	20.763000
1	21.132000
1	20.106000
1	19.910000
1	21.986500
1	20.333000
1	20.342500
1	19.986000
1	20.052000
1	21.194000
1	20.867500
1	20.785500
1	21.201500
1	20.371500
1	19.632000
1	21.375000
1	20.567000
1	20.334000
1	20.243500
1	20.088500
1	20.586000
1	20.762500
1	19.534000
1	20.052000
1	20.224500
1	21.374000
1	20.465000
1	19.711500
1	20.049500
1	19.938000
1	20.049000
1	19.902500
1	20.125500
1	20.521000
1	20.977000
1	20.506500
1	20.088500
1	20.874500
1	20.133000
1	21.029000
1	20.965000
1	20.439000
1	19.726500
1	19.967500
1	20.738500
1	20.542500
1	21.281000
1	21.036000
1	20.891000
1	20.429500
1	20.921500
1	19.669500
1	21.111000
1	20.213000
1	20.751000
1	20.558000
1	20.451500
1	21.259500
1	20.815500
1	20.579000
1	20.046000
1	19.843000
1	20.314500
1	20.349500
1	20.962500
1	20.128500
1	20.798000
1	20.391500
1	20.047500
1	20.864500
1	24.070000
1	19.788000
1	21.092500
1	20.737000
1	19.774000
1	19.672000
1	20.439500
1	20.234500
1	20.218000
1	19.622000
1	21.544000
1	21.315500
1	20.301000
1	20.286000
1	20.380500
1	20.367500
1	19.522000
1	20.694500
1	20.596000
1	21.587500
1	20.712500
1	21.192000
1	20.180000
1	21.222000
1	20.705500
1	20.491500
1	20.143000
1	19.893000
1	19.879000
1	21.014000
1	20.631000
1	20.675500
1	20.586500
1	20.357000
1	20.947500
1	21.287000
1	21.301000
1	20.126500
1	19.770500
1	20.343000
1	19.749000
1	20.871500
1	21.045000
1	20.609500
1	20.444000
1	21.219500
1	20.380500
1	20.329000
1	20.064500
1	20.042500
1	20.855000
1	19.962000
1	20.581000
1	21.593500
1	20.595000
1	20.423500
1	19.928000
1	20.209000
1	20.362500
1	20.769500
1	20.541000
1	20.603500
1	19.827000
1	20.484500
1	20.093000
1	19.956500
1	20.787000
1	21.521000
1	20.485000
1	20.287000
1	20.408500
1	20.646500
1	20.202000
1	21.149000
1	19.894000
1	20.818000
1	19.957000
1	21.238000
1	22.055000
1	20.275000
1	20.705000
1	20.406500
1	20.749500
1	21.281000
1	20.628000
1	20.361500
1	20.332000
1	21.170000
1	20.503500
1	20.792500
1	20.380000
1	20.474000
1	19.571500
1	19.872000
1	19.696000
1	23.952500
1	20.392500
1	20.565000
1	20.068500
1	20.189000
1	20.894000
1	20.736000
1	20.456500
1	20.437500
1	19.764500
1	20.349000
1	21.149500
1	20.795500
1	21.592000
1	21.338500
1	20.909500
1	21.424000
1	20.903500
1	21.173500
1	21.898000
1	21.003000
1	20.982500
1	21.104500
1	21.676000
1	21.619500
1	22.516000
1	21.418000
1	22.026500
1	21.642000
1	21.485000
1	21.245500
1	20.995500
1	21.575000
1	21.814500
1	21.089000
1	20.591500
1	20.314500
1	20.410000
1	20.535500
1	20.513500
1	20.678500
1	20.931500
1	19.895000
1	21.834500
1	20.259500
1	19.793000
1	20.512500
1	20.506000
1	20.261500
1	20.603500
1	21.159000
1	20.866000
1	20.644000
1	20.271000
1	21.020500
1	20.958500
1	20.703000
1	20.379000
1	20.181000
1	20.004500
1	20.297500
1	21.161500
1	20.388000
1	20.270000
#size	rtt
1	100.272000
1	100.871500
1	102.130500
1	96.647500
1	94.972000
1	91.659500
1	93.489000
1	91.296000
1	92.599500
1	92.359000
1	21.861500
1	21.551000
1	21.622500
1	21.125000
1	22.385000
1	21.929500
1	22.008500
1	22.333000
1	21.923500
1	20.956500
1	21.517000
1	22.340000
1	22.342500
1	21.691000
1	22.946000
1	20.315500
1	21.706000
1	22.255500
1	20.350500
1	21.118500
1	20.759000
1	21.003500
1	20.234000
1	20.256500
1	21.288500
1	21.807000
1	20.832500
1	20.735000
1	20.639000
1	20.785000
1	22.081000
1	20.325000
1	21.877000
1	20.875000
1	20.456500
1	20.500500
1	20.760000
1	20.808500
1	19.790500
1	20.907000
1	20.989000
1	21.163500
1	20.802500
1	20.461500
1	21.224000
1	21.793500
1	19.910000
1	20.241000
1	20.505500
1	21.182000
1	20.508500
1	22.180000
1	20.505500
1	20.281000
1	20.346000
1	20.450500
1	20.490500
1	19.780500
1	19.906000
1	20.283000
1	20.730000
1	20.901000
1	20.888500
1	22.081000
1	20.684500
1	21.052000
1	21.717500
1	22.960500
1	21.322500
1	21.332000
1	20.604000
1	20.436000
1	20.690500
1	23.085000
1	20.230500
1	19.716500
1	20.560500
1	19.908500
1	21.161500
1	21.890000
1	20.604000
1	21.084000
1	20.627500
1	21.282500
1	20.111000
1	20.685500
1	20.667000
1	21.058500
1	20.844000
1	21.031000
1	20.655000
1	22.937500
1	20.709000
1	20.225500
1	20.602000
1	20.200500
1	21.051500
1	20.733500
1	20.178000
1	20.496000
1	20.466000
1	20.677000
1	19.836500
1	20.709000
1	20.977500
1	20.972000
1	21.097000
1	20.866500
1	22.256500
1	20.418500
1	20.813000
1	20.450500
1	21.628000
1	20.560000
1	20.661000
1	22.423500
1	25.127000
1	21.254500
1	20.443000
1	21.049500
1	21.029500
1	20.873500
1	21.105500
1	20.624500
1	20.334500
1	20.943500
1	20.519000
1	20.703000
1	20.546000
1	20.494000
1	21.199500
1	20.334500
1	20.830000
1	20.967000
1	20.133000
1	20.296000
1	20.657500
1	19.836000
1	21.692000
1	20.767000
1	20.448000
