#size	rtt
1	2.799500
1	1.799500
1	1.700000
1	10.350000
1	1.750000
1	1.750000
1	1.700000
1	1.850500
1	1.700500
1	1.700000
1	2.499500
1	1.700000
1	1.750500
1	1.700000
1	1.750000
1	1.750000
1	1.799500
1	1.850500
1	1.750000
1	1.799500
1	1.699500
1	1.750000
1	1.700000
1	1.700500
1	1.750000
1	1.899500
1	1.750000
1	1.750000
1	1.700500
1	1.750000
1	1.749500
1	1.800000
1	1.750000
1	1.950500
1	1.700000
1	1.799500
1	1.799500
1	1.949500
1	1.800000
1	1.799500
1	1.799500
1	1.750000
1	1.800000
1	1.800500
1	1.750000
1	1.849500
1	1.800000
1	1.750000
1	1.849500
1	1.750000
1	1.799500
1	1.949500
1	1.750000
1	1.800000
1	1.700000
1	1.750000
1	1.700500
1	1.799500
1	1.799500
1	1.849500
1	1.750000
1	1.800000
1	1.750000
1	1.750000
1	1.700500
1	1.800500
1	1.750000
1	1.800000
1	1.750000
1	1.800000
1	1.700000
1	1.799500
1	1.750000
1	1.850000
1	1.750000
1	1.799500
1	1.750500
1	1.750000
1	1.699500
1	1.900000
1	1.750000
1	1.750000
1	1.750000
1	1.799500
1	1.700500
1	1.799500
1	1.700000
1	1.799500
1	1.750000
1	1.800000
1	1.750000
1	1.799500
1	1.699500
1	1.800500
1	1.750000
1	1.799500
1	1.750000
1	1.800000
1	1.750000
1	1.799500
1	3.899500
1	1.800000
1	1.799500
1	1.699500
1	1.700000
1	1.700500
1	1.750000
1	1.700000
1	1.700500
1	1.750000
1	1.750000
1	1.700000
1	1.799500
1	1.700000
1	1.850000
1	1.750000
1	1.700500
1	1.750000
1	1.700000
1	1.700000
1	1.750000
1	1.700500
1	1.750000
1	1.750000
1	1.750000
1	1.699500
1	1.700000
1	1.750000
1	1.799500
1	1.750000
1	1.750000
1	1.700500
1	1.700000
1	1.750000
1	1.750000
1	1.750000
1	1.750000
1	1.750000
1	1.699500
1	1.750000
1	1.700000
1	3.700500
1	1.750000
1	1.750000
1	1.800000
1	1.750000
1	1.750000
1	1.750000
1	1.750000
1	4.950500
1	1.849500
1	1.699500
1	1.750000
1	1.700000
1	1.799500
1	1.800000
1	1.700000
1	1.800000
1	1.700000
1	1.800000
1	1.700000
1	1.900500
1	1.750000
1	1.799500
1	1.700000
1	1.750000
1	1.750000
1	1.750000
1	1.799500
1	1.800000
1	1.750000
1	1.800000
1	1.750000
1	2.000000
1	1.799500
1	1.750000
1	1.850000
1	1.750000
1	1.700000
1	1.699500
1	1.700500
1	1.700000
1	1.750000
1	1.750000
1	1.750000
1	1.800000
1	1.750000
1	1.700000
1	1.799500
1	1.799500
1	1.700500
1	1.750000
1	1.700000
1	1.700000
1	1.750000
1	1.750000
1	1.750000
1	1.800000
1	1.750000
1	1.799500
1	1.750000
1	1.799500
1	1.750000
1	1.750000
1	1.800000
1	1.799500
1	1.800000
1	1.750000
1	1.799500
1	1.800000
1	1.700000
1	1.750000
1	1.750000
1	1.750000
1	1.700500
1	1.750000
1	1.700000
1	1.700000
1	1.900000
1	1.750000
1	1.700000
1	1.700000
1	1.750000
1	1.750000
